# 1:time   2:h+   3:hx 
# FFI cut-off: omega = 0.025
-0.428938507615 4.46437540608e-22 -2.03578117819e-23
-0.428915421054 4.46476086296e-22 -1.87128550896e-23
-0.428892334494 4.46508626001e-22 -1.7067725741e-23
-0.428869247933 4.46535163526e-22 -1.54224456301e-23
-0.428846161373 4.46555702912e-22 -1.3777036403e-23
-0.428823074812 4.46570248554e-22 -1.21315194639e-23
-0.428799988251 4.46578805024e-22 -1.04859159933e-23
-0.428776901691 4.46581376305e-22 -8.84024704228e-24
-0.42875381513 4.46577966148e-22 -7.19453349061e-24
-0.428730728569 4.46568578216e-22 -5.54879602367e-24
-0.428707642009 4.46553215919e-22 -3.90305518102e-24
-0.428684555448 4.46531881758e-22 -2.25733156893e-24
-0.428661468888 4.46504577635e-22 -6.11645761655e-25
-0.428638382327 4.46471304967e-22 1.03398174049e-24
-0.428615295766 4.46432064596e-22 2.67953045088e-24
-0.428592209206 4.46386856475e-22 4.32497964696e-24
-0.428569122645 4.46335679823e-22 5.97030848759e-24
-0.428546036085 4.46278533162e-22 7.61549605843e-24
-0.428522949524 4.46215414345e-22 9.26052132254e-24
-0.428499862963 4.46146320687e-22 1.09053629276e-23
-0.428476776403 4.46071248914e-22 1.25499992978e-23
-0.428453689842 4.45990195113e-22 1.41944086653e-23
-0.428430603281 4.45903154859e-22 1.58385690507e-23
-0.428407516721 4.45810123763e-22 1.74824581987e-23
-0.42838443016 4.4571109722e-22 1.91260536099e-23
-0.4283613436 4.45606070294e-22 2.07693325477e-23
-0.428338257039 4.45495037902e-22 2.24122720543e-23
-0.428315170478 4.45377995589e-22 2.40548490388e-23
-0.428292083918 4.45254939168e-22 2.56970402379e-23
-0.428268997357 4.45125864569e-22 2.73388221941e-23
-0.428245910796 4.44990768027e-22 2.8980171303e-23
-0.428222824236 4.44849646818e-22 3.06210640184e-23
-0.428199737675 4.44702498912e-22 3.22614767567e-23
-0.428176651115 4.4454932284e-22 3.39013858563e-23
-0.428153564554 4.4439011782e-22 3.5540767637e-23
-0.428130477993 4.44224884207e-22 3.71795986448e-23
-0.428107391433 4.44053623276e-22 3.88178555364e-23
-0.428084304872 4.43876337156e-22 4.04555150349e-23
-0.428061218311 4.43693028843e-22 4.20925539792e-23
-0.428038131751 4.43503702221e-22 4.3728949517e-23
-0.42801504519 4.4330836205e-22 4.53646790127e-23
-0.42799195863 4.43107013976e-22 4.69997200158e-23
-0.427968872069 4.42899664442e-22 4.86340502819e-23
-0.427945785508 4.42686320271e-22 5.02676478441e-23
-0.427922698948 4.42466988855e-22 5.19004909774e-23
-0.427899612387 4.42241678245e-22 5.3532558191e-23
-0.427876525827 4.4201039699e-22 5.51638282148e-23
-0.427853439266 4.41773153415e-22 5.6794279924e-23
-0.427830352705 4.41529955958e-22 5.84238923727e-23
-0.427807266145 4.41280813308e-22 6.00526448127e-23
-0.427784179584 4.41025734214e-22 6.16805166504e-23
-0.427761093023 4.40764726716e-22 6.33074872569e-23
-0.427738006463 4.40497798504e-22 6.49335360562e-23
-0.427714919902 4.40224957062e-22 6.6558642563e-23
-0.427691833342 4.39946209517e-22 6.81827863269e-23
-0.427668746781 4.3966156206e-22 6.98059467016e-23
-0.42764566022 4.39371020225e-22 7.14281029537e-23
-0.42762257366 4.39074588982e-22 7.30492343042e-23
-0.427599487099 4.38772272676e-22 7.46693198824e-23
-0.427576400538 4.38464074825e-22 7.62883385418e-23
-0.427553313978 4.38149998224e-22 7.79062689472e-23
-0.427530227417 4.37830044963e-22 7.9523089606e-23
-0.427507140857 4.37504216471e-22 8.1138778847e-23
-0.427484054296 4.37172513745e-22 8.27533147538e-23
-0.427460967735 4.36834937249e-22 8.43666751975e-23
-0.427437881175 4.36491486857e-22 8.59788378448e-23
-0.427414794614 4.36142161979e-22 8.7589780171e-23
-0.427391708054 4.35786962134e-22 8.91994795339e-23
-0.427368621493 4.35425886681e-22 9.08079131411e-23
-0.427345534932 4.35058934712e-22 9.24150580316e-23
-0.427322448372 4.34686105215e-22 9.40208911173e-23
-0.427299361811 4.34307397783e-22 9.56253893693e-23
-0.42727627525 4.33922812282e-22 9.72285297315e-23
-0.42725318869 4.33532348721e-22 9.88302890833e-23
-0.427230102129 4.33136007404e-22 1.00430644295e-22
-0.427207015569 4.32733789534e-22 1.02029572451e-22
-0.427183929008 4.3232569693e-22 1.03627050748e-22
-0.427160842447 4.31911731919e-22 1.0522305645e-22
-0.427137755887 4.31491897424e-22 1.06817566935e-22
-0.427114669326 4.31066197278e-22 1.08410559876e-22
-0.427091582765 4.30634636073e-22 1.10002013155e-22
-0.427068496205 4.30197219112e-22 1.11591904833e-22
-0.427045409644 4.2975395241e-22 1.1318021317e-22
-0.427022323084 4.29304842631e-22 1.14766916692e-22
-0.426999236523 4.28849897113e-22 1.1635199416e-22
-0.426976149962 4.28389123889e-22 1.17935424558e-22
-0.426953063402 4.27922531609e-22 1.19517187087e-22
-0.426929976841 4.2745012915e-22 1.2109726109e-22
-0.42690689028 4.26971925796e-22 1.2267562609e-22
-0.42688380372 4.26487931317e-22 1.24252261799e-22
-0.426860717159 4.2599815584e-22 1.25827148086e-22
-0.426837630599 4.25502609295e-22 1.274002648e-22
-0.426814544038 4.25001301678e-22 1.28971591851e-22
-0.426791457477 4.2449424315e-22 1.30541109246e-22
-0.426768370917 4.23981443911e-22 1.32108797037e-22
-0.426745284356 4.23462913687e-22 1.33674635115e-22
-0.426722197796 4.22938661972e-22 1.35238603303e-22
-0.426699111235 4.2240869812e-22 1.36800681402e-22
-0.426676024674 4.21873031258e-22 1.38360849143e-22
-0.426652938114 4.21331669988e-22 1.39919086026e-22
-0.426629851553 4.2078462253e-22 1.41475371401e-22
-0.426606764992 4.20231896769e-22 1.4302968449e-22
-0.426583678432 4.19673500244e-22 1.44582004372e-22
-0.426560591871 4.19109440134e-22 1.4613230993e-22
-0.426537505311 4.18539723265e-22 1.47680579876e-22
-0.42651441875 4.17964356109e-22 1.49226792757e-22
-0.426491332189 4.17383344831e-22 1.50770926968e-22
-0.426468245629 4.16796695535e-22 1.52312960824e-22
-0.426445159068 4.16204414156e-22 1.53852872528e-22
-0.426422072507 4.15606506401e-22 1.55390640152e-22
-0.426398985947 4.15002977842e-22 1.56926241676e-22
-0.426375899386 4.14393834296e-22 1.58459655153e-22
-0.426352812826 4.13779081642e-22 1.59990858632e-22
-0.426329726265 4.13158725757e-22 1.61519830126e-22
-0.426306639704 4.12532772598e-22 1.63046547659e-22
-0.426283553144 4.11901228548e-22 1.64570989456e-22
-0.426260466583 4.11264100257e-22 1.66093133856e-22
-0.426237380023 4.10621394576e-22 1.67612959276e-22
-0.426214293462 4.09973118611e-22 1.69130444247e-22
-0.426191206901 4.09319279905e-22 1.70645567564e-22
-0.426168120341 4.08659886347e-22 1.72158308212e-22
-0.42614503378 4.07994946147e-22 1.73668645346e-22
-0.426121947219 4.07324467838e-22 1.75176558303e-22
-0.426098860659 4.06648460234e-22 1.7668202665e-22
-0.426075774098 4.05966932449e-22 1.78185030162e-22
-0.426052687538 4.0527989391e-22 1.79685548814e-22
-0.426029600977 4.04587354308e-22 1.81183562771e-22
-0.426006514416 4.03889323395e-22 1.82679052322e-22
-0.425983427856 4.03185811078e-22 1.84171997908e-22
-0.425960341295 4.02476827461e-22 1.85662380142e-22
-0.425937254734 4.01762382782e-22 1.87150179768e-22
-0.425914168174 4.0104248715e-22 1.8863537752e-22
-0.425891081613 4.0031715067e-22 1.90117954186e-22
-0.425867995053 3.99586383487e-22 1.9159789064e-22
-0.425844908492 3.98850195743e-22 1.930751678e-22
-0.425821821931 3.98108597384e-22 1.94549766458e-22
-0.425798735371 3.97361598255e-22 1.96021667362e-22
-0.42577564881 3.96609208127e-22 1.97490851243e-22
-0.42575256225 3.95851436684e-22 1.98957298786e-22
-0.425729475689 3.95088293504e-22 2.00420990505e-22
-0.425706389128 3.9431978807e-22 2.01881906801e-22
-0.425683302568 3.93545929768e-22 2.03340027985e-22
-0.425660216007 3.92766727917e-22 2.04795334263e-22
-0.425637129446 3.91982191917e-22 2.06247805705e-22
-0.425614042886 3.91192331179e-22 2.07697422263e-22
-0.425590956325 3.90397155096e-22 2.09144163771e-22
-0.425567869765 3.895966731e-22 2.10588009958e-22
-0.425544783204 3.88790894894e-22 2.12028940516e-22
-0.425521696643 3.87979830345e-22 2.13466935068e-22
-0.425498610083 3.87163489441e-22 2.14901973155e-22
-0.425475523522 3.86341882337e-22 2.16334034265e-22
-0.425452436961 3.85515019569e-22 2.17763097967e-22
-0.425429350401 3.84682911948e-22 2.19189143854e-22
-0.42540626384 3.83845570532e-22 2.20612151509e-22
-0.42538317728 3.83003006644e-22 2.22032100546e-22
-0.425360090719 3.82155231936e-22 2.23448970761e-22
-0.425337004158 3.8130225836e-22 2.24862742058e-22
-0.425313917598 3.80444098158e-22 2.26273394426e-22
-0.425290831037 3.79580763843e-22 2.27680907962e-22
-0.425267744476 3.78712268074e-22 2.29085262986e-22
-0.425244657916 3.77838623714e-22 2.30486439987e-22
-0.425221571355 3.76959843855e-22 2.31884419604e-22
-0.425198484795 3.76075941761e-22 2.33279182636e-22
-0.425175398234 3.75186930604e-22 2.34670710077e-22
-0.425152311673 3.74292823583e-22 2.36058983098e-22
-0.425129225113 3.73393633981e-22 2.37443983041e-22
-0.425106138552 3.7248937509e-22 2.38825691418e-22
-0.425083051992 3.71580059917e-22 2.40204089847e-22
-0.425059965431 3.70665701327e-22 2.41579160087e-22
-0.42503687887 3.69746312089e-22 2.42950884041e-22
-0.42501379231 3.6882190483e-22 2.44319243738e-22
-0.424990705749 3.67892491847e-22 2.45684221216e-22
-0.424967619188 3.66958085191e-22 2.47045798579e-22
-0.424944532628 3.66018696705e-22 2.48403958014e-22
-0.424921446067 3.65074338011e-22 2.49758681763e-22
-0.424898359507 3.64125020526e-22 2.51109951998e-22
-0.424875272946 3.63170755455e-22 2.5245775088e-22
-0.424852186385 3.62211553785e-22 2.53802060579e-22
-0.424829099825 3.61247426332e-22 2.55142863253e-22
-0.424806013264 3.60278383956e-22 2.56480140953e-22
-0.424782926703 3.59304437463e-22 2.57813875669e-22
-0.424759840143 3.58325597558e-22 2.59144049341e-22
-0.424736753582 3.57341874926e-22 2.60470643856e-22
-0.424713667022 3.56353280581e-22 2.61793641014e-22
-0.424690580461 3.55359825699e-22 2.63113022545e-22
-0.4246674939 3.54361521557e-22 2.64428770108e-22
-0.42464440734 3.53358379613e-22 2.65740865304e-22
-0.424621320779 3.52350411843e-22 2.67049289717e-22
-0.424598234219 3.51337630579e-22 2.68354024891e-22
-0.424575147658 3.50320048457e-22 2.69655052327e-22
-0.424552061097 3.49297678461e-22 2.70952353499e-22
-0.424528974537 3.48270534107e-22 2.7224590995e-22
-0.424505887976 3.47238629358e-22 2.73535703255e-22
-0.424482801415 3.46201978591e-22 2.74821714991e-22
-0.424459714855 3.451605966e-22 2.76103926774e-22
-0.424436628294 3.44114498537e-22 2.77382320369e-22
-0.424413541734 3.43063699937e-22 2.78656877636e-22
-0.424390455173 3.42008216735e-22 2.79927580512e-22
-0.424367368612 3.40948065204e-22 2.81194411031e-22
-0.424344282052 3.39883261685e-22 2.82457351416e-22
-0.424321195491 3.38813822708e-22 2.83716384041e-22
-0.42429810893 3.37739765052e-22 2.84971491408e-22
-0.42427502237 3.3666110565e-22 2.86222656161e-22
-0.424251935809 3.355778612e-22 2.87469861126e-22
-0.424228849249 3.34490048343e-22 2.88713089289e-22
-0.424205762688 3.3339768374e-22 2.89952323792e-22
-0.424182676127 3.32300783984e-22 2.91187547929e-22
-0.424159589567 3.3119936524e-22 2.92418745119e-22
-0.424136503006 3.30093443415e-22 2.93645898912e-22
-0.424113416445 3.28983034219e-22 2.94868993007e-22
-0.424090329885 3.27868153117e-22 2.96088011222e-22
-0.424067243324 3.26748815146e-22 2.97302937421e-22
-0.424044156764 3.25625035007e-22 2.98513755546e-22
-0.424021070203 3.24496827085e-22 2.99720449635e-22
-0.423997983642 3.2336420546e-22 3.00923003801e-22
-0.423974897082 3.22227183981e-22 3.02121402121e-22
-0.423951810521 3.21085776229e-22 3.03315628689e-22
-0.423928723961 3.19939995503e-22 3.04505667635e-22
-0.4239056374 3.18789854878e-22 3.05691503102e-22
-0.423882550839 3.17635367505e-22 3.06873119159e-22
-0.423859464279 3.1647654647e-22 3.08050499844e-22
-0.423836377718 3.15313404738e-22 3.09223629175e-22
-0.423813291157 3.14145955245e-22 3.10392491144e-22
-0.423790204597 3.12974211302e-22 3.11557069675e-22
-0.423767118036 3.11798186403e-22 3.12717348647e-22
-0.423744031476 3.10617894155e-22 3.13873311896e-22
-0.423720944915 3.09433348364e-22 3.15024943217e-22
-0.423697858354 3.08244563383e-22 3.16172226398e-22
-0.423674771794 3.07051553947e-22 3.173151452e-22
-0.423651685233 3.05854335114e-22 3.18453683355e-22
-0.423628598672 3.04652922312e-22 3.19587824583e-22
-0.423605512112 3.03447331495e-22 3.20717552673e-22
-0.423582425551 3.0223757907e-22 3.21842851443e-22
-0.423559338991 3.01023681872e-22 3.22963704727e-22
-0.42353625243 2.99805657153e-22 3.24080096399e-22
-0.423513165869 2.98583522488e-22 3.25192010475e-22
-0.423490079309 2.97357295819e-22 3.2629943107e-22
-0.423466992748 2.96126995474e-22 3.27402342372e-22
-0.423443906188 2.94892640108e-22 3.28500728668e-22
-0.423420819627 2.93654248392e-22 3.29594574433e-22
-0.423397733066 2.92411839158e-22 3.3068386429e-22
-0.423374646506 2.9116543146e-22 3.31768582991e-22
-0.423351559945 2.89915044478e-22 3.3284871543e-22
-0.423328473384 2.88660697128e-22 3.33924246686e-22
-0.423305386824 2.87402408246e-22 3.34995162005e-22
-0.423282300263 2.86140196657e-22 3.36061446787e-22
-0.423259213703 2.84874081098e-22 3.37123086593e-22
-0.423236127142 2.83604079889e-22 3.38180067116e-22
-0.423213040581 2.82330211089e-22 3.39232374193e-22
-0.423189954021 2.8105249255e-22 3.40279993814e-22
-0.42316686746 2.79770941878e-22 3.413229121e-22
-0.423143780899 2.78485576303e-22 3.42361115231e-22
-0.423120694339 2.77196412745e-22 3.43394589481e-22
-0.423097607778 2.75903467825e-22 3.44423321232e-22
-0.423074521218 2.74606757888e-22 3.45447296952e-22
-0.423051434657 2.73306299115e-22 3.46466503089e-22
-0.423028348096 2.7200210747e-22 3.47480926126e-22
-0.423005261536 2.70694198674e-22 3.48490552593e-22
-0.422982174975 2.69382588272e-22 3.49495369049e-22
-0.422959088415 2.68067291938e-22 3.50495361989e-22
-0.422936001854 2.6674832533e-22 3.51490517892e-22
-0.422912915293 2.65425704036e-22 3.52480823232e-22
-0.422889828733 2.64099443657e-22 3.53466264465e-22
-0.422866742172 2.62769560176e-22 3.54446827992e-22
-0.422843655611 2.61436069789e-22 3.55422500174e-22
-0.422820569051 2.60098988831e-22 3.56393267341e-22
-0.42279748249 2.58758333856e-22 3.57359115794e-22
-0.42277439593 2.57414121916e-22 3.58320031825e-22
-0.422751309369 2.56066370425e-22 3.59276001712e-22
-0.422728222808 2.54715097115e-22 3.60227011706e-22
-0.422705136248 2.53360320066e-22 3.61173048057e-22
-0.422682049687 2.52002057783e-22 3.62114097081e-22
-0.422658963126 2.50640329161e-22 3.63050145134e-22
-0.422635876566 2.49275153476e-22 3.63981178589e-22
-0.422612790005 2.47906550352e-22 3.64907183866e-22
-0.422589703445 2.46534539624e-22 3.65828147531e-22
-0.422566616884 2.451591414e-22 3.66744056253e-22
-0.422543530323 2.43780376095e-22 3.67654896781e-22
-0.422520443763 2.42398264358e-22 3.68560655967e-22
-0.422497357202 2.41012826766e-22 3.69461320858e-22
-0.422474270641 2.39624083965e-22 3.70356878656e-22
-0.422451184081 2.38232056732e-22 3.71247316697e-22
-0.42242809752 2.3683676589e-22 3.72132622466e-22
-0.42240501096 2.35438231961e-22 3.73012783642e-22
-0.422381924399 2.34036475328e-22 3.73887788075e-22
-0.422358837838 2.32631516298e-22 3.7475762378e-22
-0.422335751278 2.3122337504e-22 3.75622278936e-22
-0.422312664717 2.29812071338e-22 3.76481741864e-22
-0.422289578157 2.28397624711e-22 3.77336001035e-22
-0.422266491596 2.26980054448e-22 3.7818504508e-22
-0.422243405035 2.25559379592e-22 3.79028862768e-22
-0.422220318475 2.24135618899e-22 3.79867442933e-22
-0.422197231914 2.22708790858e-22 3.80700774506e-22
-0.422174145353 2.21278913691e-22 3.81528846537e-22
-0.422151058793 2.19846005391e-22 3.82351648164e-22
-0.422127972232 2.18410083887e-22 3.83169168513e-22
-0.422104885672 2.16971166974e-22 3.83981396748e-22
-0.422081799111 2.15529272267e-22 3.84788322089e-22
-0.42205871255 2.14084417279e-22 3.85589933787e-22
-0.42203562599 2.12636619729e-22 3.86386221043e-22
-0.422012539429 2.11185897396e-22 3.87177173044e-22
-0.421989452868 2.09732268062e-22 3.87962778979e-22
-0.421966366308 2.0827574959e-22 3.88743028031e-22
-0.421943279747 2.06816360243e-22 3.89517909335e-22
-0.421920193187 2.05354118535e-22 3.90287412003e-22
-0.421897106626 2.03889043173e-22 3.91051525119e-22
-0.421874020065 2.02421153111e-22 3.91810237755e-22
-0.421850933505 2.00950467747e-22 3.92563538987e-22
-0.421827846944 1.99477006831e-22 3.93311417892e-22
-0.421804760384 1.9800079043e-22 3.94053863537e-22
-0.421781673823 1.96521838937e-22 3.94790864995e-22
-0.421758587262 1.95040173069e-22 3.95522411429e-22
-0.421735500702 1.93555813861e-22 3.96248492054e-22
-0.421712414141 1.92068782679e-22 3.96969096121e-22
-0.42168932758 1.90579101173e-22 3.97684212939e-22
-0.42166624102 1.89086791081e-22 3.98393831979e-22
-0.421643154459 1.87591874313e-22 3.99097942829e-22
-0.421620067899 1.86094373003e-22 3.99796535168e-22
-0.421596981338 1.84594309429e-22 4.00489598793e-22
-0.421573894777 1.83091705701e-22 4.01177123702e-22
-0.421550808217 1.8158658391e-22 4.01859100051e-22
-0.421527721656 1.80078966183e-22 4.02535518142e-22
-0.421504635095 1.78568874614e-22 4.03206368434e-22
-0.421481548535 1.77056330963e-22 4.03871641571e-22
-0.421458461974 1.75541356804e-22 4.0453132837e-22
-0.421435375414 1.74023973569e-22 4.05185419816e-22
-0.421412288853 1.72504202506e-22 4.05833907055e-22
-0.421389202292 1.70982064527e-22 4.06476781364e-22
-0.421366115732 1.69457580281e-22 4.07114034165e-22
-0.421343029171 1.67930770174e-22 4.07745657033e-22
-0.42131994261 1.66401654378e-22 4.08371641674e-22
-0.42129685605 1.64870252872e-22 4.08991979852e-22
-0.421273769489 1.63336585425e-22 4.09606663416e-22
-0.421250682929 1.61800671579e-22 4.10215684327e-22
-0.421227596368 1.60262530701e-22 4.10819034625e-22
-0.421204509807 1.58722182201e-22 4.11416706338e-22
-0.421181423247 1.5717964543e-22 4.12008691526e-22
-0.421158336686 1.55634939638e-22 4.12594982295e-22
-0.421135250126 1.54088084039e-22 4.13175570786e-22
-0.421112163565 1.5253909812e-22 4.13750449091e-22
-0.421089077004 1.50988001492e-22 4.14319609298e-22
-0.421065990444 1.49434813838e-22 4.14883043496e-22
-0.421042903883 1.47879554978e-22 4.1544074377e-22
-0.421019817322 1.46322245119e-22 4.15992702183e-22
-0.420996730762 1.44762904735e-22 4.16538910782e-22
-0.420973644201 1.43201554525e-22 4.17079361604e-22
-0.420950557641 1.41638215444e-22 4.17614046679e-22
-0.42092747108 1.40072908801e-22 4.18142958077e-22
-0.420904384519 1.38505656207e-22 4.18666087883e-22
-0.420881297959 1.36936479569e-22 4.19183428191e-22
-0.420858211398 1.35365401071e-22 4.19694971125e-22
-0.420835124837 1.33792443083e-22 4.2020070892e-22
-0.420812038277 1.32217628198e-22 4.20700633887e-22
-0.420788951716 1.30640979262e-22 4.21194738392e-22
-0.420765865156 1.29062519316e-22 4.21683014882e-22
-0.420742778595 1.27482271355e-22 4.22165455981e-22
-0.420719692034 1.25900258445e-22 4.22642054442e-22
-0.420696605474 1.24316503766e-22 4.23112803133e-22
-0.420673518913 1.22731030542e-22 4.23577695053e-22
-0.420650432353 1.21143861766e-22 4.24036723399e-22
-0.420627345792 1.19555020326e-22 4.24489881538e-22
-0.420604259231 1.17964529058e-22 4.2493716299e-22
-0.420581172671 1.16372410694e-22 4.25378561435e-22
-0.42055808611 1.14778687653e-22 4.25814070731e-22
-0.420534999549 1.13183382143e-22 4.26243684901e-22
-0.420511912989 1.11586516189e-22 4.26667398134e-22
-0.420488826428 1.09988111621e-22 4.27085204779e-22
-0.420465739868 1.08388190023e-22 4.27497099296e-22
-0.420442653307 1.06786772758e-22 4.27903076278e-22
-0.420419566746 1.05183880972e-22 4.2830313046e-22
-0.420396480186 1.03579535617e-22 4.28697256702e-22
-0.420373393625 1.01973757578e-22 4.29085449902e-22
-0.420350307064 1.00366567611e-22 4.29467705036e-22
-0.420327220504 9.87579863209e-23 4.29844017172e-22
-0.420304133943 9.71480342144e-23 4.30214381454e-22
-0.420281047383 9.55367319362e-23 4.30578793006e-22
-0.420257960822 9.39241001595e-23 4.30937246978e-22
-0.420234874261 9.23101595399e-23 4.31289738561e-22
-0.420211787701 9.06949307763e-23 4.3163626297e-22
-0.42018870114 8.90784348573e-23 4.31976815389e-22
-0.42016561458 8.7460692945e-23 4.32311390998e-22
-0.420142528019 8.58417263312e-23 4.32639984978e-22
-0.420119441458 8.42215564785e-23 4.32962592514e-22
-0.420096354898 8.26002051706e-23 4.3327920879e-22
-0.420073268337 8.09776944405e-23 4.3358982899e-22
-0.420050181776 7.93540465469e-23 4.33894448295e-22
-0.420027095216 7.77292839788e-23 4.34193061901e-22
-0.420004008655 7.61034294492e-23 4.34485665063e-22
-0.419980922095 7.44765058963e-23 4.34772253075e-22
-0.419957835534 7.28485364899e-23 4.35052821261e-22
-0.419934748973 7.12195445981e-23 4.35327364991e-22
-0.419911662413 6.9589553632e-23 4.35595879769e-22
-0.419888575852 6.7958587117e-23 4.35858361194e-22
-0.419865489291 6.63266687254e-23 4.36114804941e-22
-0.419842402731 6.46938222213e-23 4.36365206785e-22
-0.41981931617 6.30600712236e-23 4.36609562684e-22
-0.41979622961 6.14254393173e-23 4.3684786874e-22
-0.419773143049 5.97899500974e-23 4.37080121185e-22
-0.419750056488 5.81536271149e-23 4.3730631639e-22
-0.419726969928 5.65164936604e-23 4.37526450921e-22
-0.419703883367 5.48785728669e-23 4.37740521511e-22
-0.419680796806 5.32398877463e-23 4.37948525054e-22
-0.419657710246 5.16004611599e-23 4.38150458604e-22
-0.419634623685 4.99603157103e-23 4.38346319374e-22
-0.419611537125 4.83194737941e-23 4.3853610473e-22
-0.419588450564 4.66779576164e-23 4.38719812204e-22
-0.419565364003 4.5035789196e-23 4.3889743947e-22
-0.419542277443 4.33929904074e-23 4.39068984298e-22
-0.419519190882 4.17495829629e-23 4.39234444572e-22
-0.419496104322 4.01055883997e-23 4.39393818305e-22
-0.419473017761 3.84610281173e-23 4.39547103618e-22
-0.4194499312 3.68159235447e-23 4.39694298658e-22
-0.41942684464 3.51702960631e-23 4.3983540163e-22
-0.419403758079 3.3524166972e-23 4.3997041082e-22
-0.419380671518 3.18775575412e-23 4.40099324574e-22
-0.419357584958 3.02304892294e-23 4.40222141216e-22
-0.419334498397 2.85829835812e-23 4.40338859088e-22
-0.419311411837 2.69350621875e-23 4.40449476562e-22
-0.419288325276 2.52867467303e-23 4.40553992031e-22
-0.419265238715 2.36380591575e-23 4.40652403866e-22
-0.419242152155 2.19890215998e-23 4.40744710439e-22
-0.419219065594 2.03396563418e-23 4.40830910125e-22
-0.419195979033 1.86899858404e-23 4.40911001304e-22
-0.419172892473 1.70400327844e-23 4.40984982382e-22
-0.419149805912 1.53898200652e-23 4.41052851777e-22
-0.419126719352 1.37393707701e-23 4.41114607918e-22
-0.419103632791 1.20887081681e-23 4.4117024926e-22
-0.41908054623 1.04378556323e-23 4.41219774345e-22
-0.41905745967 8.78683667441e-24 4.41263181777e-22
-0.419034373109 7.13567496378e-24 4.41300470205e-22
-0.419011286549 5.48439428665e-24 4.41331638344e-22
-0.418988199988 3.83301836766e-24 4.41356685065e-22
-0.418965113427 2.18157095302e-24 4.41375609352e-22
-0.418942026867 5.30075845132e-25 4.41388410284e-22
-0.418918940306 -1.12144314597e-24 4.4139508706e-22
-0.418895853745 -2.77296240404e-24 4.41395639065e-22
-0.418872767185 -4.4244584117e-24 4.41390065842e-22
-0.418849680624 -6.07590771455e-24 4.41378367075e-22
-0.418826594064 -7.7272869574e-24 4.41360542602e-22
-0.418803507503 -9.37857302305e-24 4.41336592441e-22
-0.418780420942 -1.10297429657e-23 4.41306516781e-22
-0.418757334382 -1.26807739894e-23 4.41270315974e-22
-0.418734247821 -1.43316434564e-23 4.41227990533e-22
-0.41871116126 -1.59823289074e-23 4.41179541105e-22
-0.4186880747 -1.76328080504e-23 4.41124968489e-22
-0.418664988139 -1.92830587613e-23 4.41064273632e-22
-0.418641901579 -2.09330590631e-23 4.40997457623e-22
-0.418618815018 -2.25827870218e-23 4.40924521619e-22
-0.418595728457 -2.42322207938e-23 4.40845466879e-22
-0.418572641897 -2.58813386487e-23 4.40760294776e-22
-0.418549555336 -2.75301189273e-23 4.40669006779e-22
-0.418526468775 -2.91785398636e-23 4.40571604367e-22
-0.418503382215 -3.08265796675e-23 4.40468089066e-22
-0.418480295654 -3.24742165591e-23 4.40358462471e-22
-0.418457209094 -3.41214287258e-23 4.4024272622e-22
-0.418434122533 -3.57681941472e-23 4.40120881937e-22
-0.418411035972 -3.74144906787e-23 4.39992931255e-22
-0.418387949412 -3.90602960807e-23 4.39858875831e-22
-0.418364862851 -4.07055879932e-23 4.39718717341e-22
-0.418341776291 -4.2350343842e-23 4.39572457453e-22
-0.41831868973 -4.39945408846e-23 4.39420097839e-22
-0.418295603169 -4.56381562224e-23 4.39261640182e-22
-0.418272516609 -4.72811668044e-23 4.39097086175e-22
-0.418249430048 -4.89235494537e-23 4.38926437554e-22
-0.418226343487 -5.05652808566e-23 4.38749696087e-22
-0.418203256927 -5.22063375532e-23 4.38566863562e-22
-0.418180170366 -5.38466959671e-23 4.38377941805e-22
-0.418157083806 -5.5486332541e-23 4.3818293275e-22
-0.418133997245 -5.71252236739e-23 4.37981838404e-22
-0.418110910684 -5.87633456938e-23 4.37774660836e-22
-0.418087824124 -6.0400674901e-23 4.37561402198e-22
-0.418064737563 -6.20371877534e-23 4.37342064798e-22
-0.418041651002 -6.36728607792e-23 4.37116651068e-22
-0.418018564442 -6.53076705436e-23 4.36885163549e-22
-0.417995477881 -6.6941593687e-23 4.36647604903e-22
-0.417972391321 -6.85746070801e-23 4.36403977975e-22
-0.41794930476 -7.02066877503e-23 4.36154285761e-22
-0.417926218199 -7.18378128554e-23 4.35898531402e-22
-0.417903131639 -7.34679597023e-23 4.35636718188e-22
-0.417880045078 -7.50971058047e-23 4.35368849568e-22
-0.417856958518 -7.67252288545e-23 4.3509492915e-22
-0.417833871957 -7.83523067153e-23 4.34814960695e-22
-0.417810785396 -7.99783174112e-23 4.34528948109e-22
-0.417787698836 -8.16032390671e-23 4.34236895415e-22
-0.417764612275 -8.32270499352e-23 4.33938806762e-22
-0.417741525714 -8.48497284101e-23 4.33634686436e-22
-0.417718439154 -8.64712529947e-23 4.33324538845e-22
-0.417695352593 -8.80916021501e-23 4.33008368451e-22
-0.417672266033 -8.97107543653e-23 4.32686179803e-22
-0.417649179472 -9.13286881868e-23 4.32357977548e-22
-0.417626092911 -9.29453821766e-23 4.32023766414e-22
-0.417603006351 -9.45608147393e-23 4.31683551142e-22
-0.41757991979 -9.61749642035e-23 4.31337336518e-22
-0.417556833229 -9.77878088525e-23 4.30985127385e-22
-0.417533746669 -9.93993268934e-23 4.30626928632e-22
-0.417510660108 -1.01009496337e-22 4.30262745148e-22
